BUYER_COUNTY,BUYER_STATE,mme,year,population
BENTON,TN,14736.05456250019,2010,16456.0
HAYWOOD,TN,2353.601400000013,2010,19010.0
CLAIBORNE,TN,50118.40424317574,2010,31901.0
FAYETTE,TN,7365.146025000161,2010,37458.0
PUTNAM,TN,49643.11258181396,2010,70570.0
CROCKETT,TN,3494.163885225013,2010,14524.0
MORGAN,TN,23339.972520000152,2010,21664.0
MAURY,TN,43244.86661250107,2010,79029.0
HAMBLEN,TN,157209.11666726644,2010,61857.0
HUMPHREYS,TN,9201.074190000141,2010,18416.0
PERRY,TN,3779.4001200000157,2010,7778.0
BLEDSOE,TN,5299.548885000046,2010,12946.0
MCMINN,TN,42551.72854083875,2010,52075.0
LAKE,TN,2660.029327500001,2010,7827.0
WARREN,TN,29534.798006363082,2010,39539.0
OVERTON,TN,17020.311000000045,2010,21777.0
CUMBERLAND,TN,42548.3217536264,2010,54977.0
SULLIVAN,TN,174141.48939181044,2010,155815.0
CHESTER,TN,5235.5313000001,2010,16793.0
CARROLL,TN,26845.50478635016,2010,28644.0
KNOX,TN,565215.7579458475,2010,423748.0
HOUSTON,TN,3627.106215225013,2010,8286.0
HANCOCK,TN,4812.968531362511,2010,6782.0
COCKE,TN,50588.72143500087,2010,35473.0
VAN BUREN,TN,335.92481249999963,2010,5503.0
MCNAIRY,TN,13293.46181250041,2010,25760.0
STEWART,TN,4530.088951125023,2010,13133.0
FENTRESS,TN,30864.19243499995,2010,17777.0
FRANKLIN,TN,18652.174781362857,2010,41054.0
COCKE,TN,62499.69310522571,2011,35583.0
MOORE,TN,549.6890249999993,2011,6323.0
WAYNE,TN,11643.627397500059,2011,16999.0
MONROE,TN,53110.53879386347,2011,44396.0
HENDERSON,TN,12101.783201362714,2011,27686.0
DECATUR,TN,12773.633662950158,2011,11741.0
SEVIER,TN,97880.86406636552,2011,88996.0
SEQUATCHIE,TN,16796.70876750028,2011,14033.0
BEDFORD,TN,20732.55349136273,2011,44717.0
LINCOLN,TN,15521.471606362658,2011,33108.0
WILLIAMSON,TN,81974.42551500366,2011,179601.0
MADISON,TN,45313.6404114769,2011,97677.0
HARDEMAN,TN,7605.958927500079,2011,27459.0
HAYWOOD,TN,2646.362872500013,2011,18847.0
CHESTER,TN,5733.8032050001375,2011,16925.0
CARTER,TN,30987.011212500216,2011,57568.0
HANCOCK,TN,4982.543925000015,2011,6784.0
BLEDSOE,TN,4616.032785000025,2011,12949.0
OVERTON,TN,16349.444925000094,2011,21940.0
MAURY,TN,47710.17462750117,2011,80177.0
JEFFERSON,TN,62017.485907950664,2011,51118.0
MARSHALL,TN,21020.791732500104,2011,30310.0
MEIGS,TN,5544.636135000033,2011,11661.0
MARION,TN,19925.79953250017,2011,28174.0
POLK,TN,13824.053430000124,2011,16740.0
UNICOI,TN,11600.71182022513,2011,18283.0
CARROLL,TN,24556.771744087822,2011,28576.0
LOUDON,TN,53820.49139250084,2011,47919.0
CAMPBELL,TN,87965.30837362618,2011,40626.0
MONTGOMERY,TN,83845.67868487965,2011,168315.0
TIPTON,TN,20705.184318862826,2011,60462.0
HUMPHREYS,TN,11101.807462500154,2011,18470.0
MORGAN,TN,27953.955364087567,2011,21796.0
MCMINN,TN,45231.80239357623,2011,52254.0
SULLIVAN,TN,172346.87133544814,2011,156466.0
LAKE,TN,2608.44180000001,2011,7814.0
WARREN,TN,32072.868567037945,2011,39678.0
KNOX,TN,594110.669444354,2011,428777.0
HOUSTON,TN,3672.8998577250104,2011,8338.0
GREENE,TN,58151.19966772548,2011,68617.0
SMITH,TN,28307.61885768748,2011,19121.0
PUTNAM,TN,65625.52023225185,2011,71464.0
VAN BUREN,TN,1159.4238750000027,2011,5518.0
LEWIS,TN,7255.925715000079,2011,12066.0
CUMBERLAND,TN,53605.824990000976,2011,55648.0
DICKSON,TN,33838.1620368002,2011,49281.0
FAYETTE,TN,8858.199836362694,2011,38032.0
BENTON,TN,14581.684203862695,2011,16451.0
GRAINGER,TN,22031.83241636252,2011,22538.0
JACKSON,TN,5736.714866362536,2011,11501.0
DYER,TN,21545.834501587608,2011,38202.0
RUTHERFORD,TN,232398.8070465925,2011,257657.0
DEKALB,TN,19610.4623100001,2011,18684.0
HENRY,TN,29894.557802250463,2011,32173.0
WHITE,TN,17236.131271575352,2011,25720.0
OBION,TN,13256.650707037676,2011,31870.0
GILES,TN,19841.35584408769,2011,29536.0
SUMNER,TN,77940.15398704079,2011,158554.0
FENTRESS,TN,31137.25628999996,2011,17881.0
LAWRENCE,TN,31763.54851886272,2011,41593.0
CHEATHAM,TN,21984.87137295003,2011,38988.0
CLAY,TN,9147.320520000025,2011,7845.0
SHELBY,TN,201059.04453509988,2011,925673.0
UNION,TN,32923.90367249989,2011,19152.0
WILSON,TN,67389.56785871349,2011,112151.0
BLOUNT,TN,126478.2810452292,2011,122283.0
DAVIDSON,TN,412280.35323377454,2011,620443.0
PERRY,TN,4342.276837500027,2011,7834.0
ANDERSON,TN,107304.93520181619,2011,74672.0
RHEA,TN,27446.62794750018,2011,31544.0
HARDIN,TN,13983.975150000366,2011,25998.0
FRANKLIN,TN,24167.458106362817,2011,41058.0
PICKETT,TN,10625.688240000069,2011,5094.0
TROUSDALE,TN,10816.878705862604,2011,7808.0
CLAIBORNE,TN,57734.37663772568,2011,32042.0
GRUNDY,TN,22011.3483975,2011,13808.0
STEWART,TN,4320.583837500015,2011,13196.0
SCOTT,TN,27805.012526362367,2011,22195.0
MCNAIRY,TN,13577.948655000502,2011,25887.0
HAWKINS,TN,40107.032138175186,2011,56694.0
CANNON,TN,13837.381942500093,2011,13728.0
ROBERTSON,TN,49039.784557500774,2011,65462.0
HAMBLEN,TN,152346.71799045205,2011,62343.0
MACON,TN,9405.72168750008,2011,22120.0
HICKMAN,TN,6043.714162725029,2011,24556.0
GIBSON,TN,20925.757155000603,2011,49379.0
HAMILTON,TN,280548.9269796057,2011,332863.0
CROCKETT,TN,3635.757596362519,2011,14549.0
LAUDERDALE,TN,11026.528597950151,2011,27788.0
ROANE,TN,88299.62062500254,2011,54162.0
WEAKLEY,TN,18474.320163862696,2011,34692.0
COFFEE,TN,46329.666209738265,2011,52620.0
BRADLEY,TN,85655.23338000348,2011,98286.0
WASHINGTON,TN,88197.79483590455,2011,121458.0
JOHNSON,TN,8702.953755000031,2011,18227.0
MARION,TN,17915.055360000242,2012,28184.0
MEIGS,TN,8131.61196750004,2012,11696.0
UNION,TN,31168.92712500002,2012,19179.0
MORGAN,TN,29782.983018862637,2012,21882.0
MOORE,TN,956.1108750000008,2012,6349.0
JOHNSON,TN,8882.227522725067,2012,18199.0
VAN BUREN,TN,1381.5906000000039,2012,5552.0
GRAINGER,TN,25002.29187750004,2012,22613.0
RHEA,TN,31605.946207500278,2012,31817.0
BEDFORD,TN,23340.245839987456,2012,45060.0
FENTRESS,TN,34240.37851500007,2012,17945.0
GILES,TN,21955.2494129252,2012,29439.0
TIPTON,TN,22284.327154087998,2012,61038.0
SEQUATCHIE,TN,20099.112727725194,2012,14173.0
CROCKETT,TN,3907.4140954500263,2012,14567.0
CANNON,TN,12808.639747500083,2012,13797.0
HUMPHREYS,TN,12264.117232500126,2012,18428.0
LAKE,TN,2880.419220000017,2012,7780.0
HOUSTON,TN,4175.865592500017,2012,8375.0
PUTNAM,TN,76242.63474225206,2012,72172.0
CUMBERLAND,TN,57668.82432431368,2012,56144.0
MONTGOMERY,TN,100212.606622505,2012,173138.0
DICKSON,TN,39896.558203162596,2012,49704.0
WHITE,TN,18609.660950437832,2012,25863.0
RUTHERFORD,TN,176904.11146928798,2012,263815.0
BENTON,TN,16381.201215000112,2012,16420.0
HENDERSON,TN,14452.251187500231,2012,27835.0
DEKALB,TN,19355.36357250011,2012,18770.0
SUMNER,TN,81908.45190476665,2012,161206.0
ROBERTSON,TN,48915.04700681342,2012,66143.0
LAWRENCE,TN,35950.284574987774,2012,41779.0
WEAKLEY,TN,19580.07875272522,2012,34802.0
HICKMAN,TN,7091.6882925000355,2012,24481.0
MACON,TN,10644.483292725086,2012,22265.0
WILLIAMSON,TN,88301.28577136461,2012,184225.0
CARROLL,TN,26564.4158627254,2012,28486.0
CHESTER,TN,5996.354662500118,2012,17043.0
OVERTON,TN,18904.860750000047,2012,22040.0
MAURY,TN,54863.603212950686,2012,80965.0
MARSHALL,TN,24998.47632000019,2012,30585.0
DECATUR,TN,15761.544292500239,2012,11732.0
DAVIDSON,TN,431739.4442806422,2012,629113.0
WAYNE,TN,10760.718210000075,2012,17015.0
HARDIN,TN,14237.392807500268,2012,25987.0
HENRY,TN,33003.790100325255,2012,32271.0
MCNAIRY,TN,15157.688224088031,2012,26001.0
STEWART,TN,4618.3458000000155,2012,13262.0
TROUSDALE,TN,10544.65429950008,2012,7827.0
HARDEMAN,TN,7338.277365000095,2012,27193.0
PERRY,TN,4024.289047500019,2012,7856.0
COFFEE,TN,56570.03883337544,2012,52853.0
DYER,TN,24192.89367453772,2012,38234.0
PICKETT,TN,11022.386782500056,2012,5108.0
OBION,TN,13525.253108400166,2012,31721.0
CLAY,TN,9858.745597500063,2012,7842.0
FRANKLIN,TN,33674.779702725195,2012,40972.0
CLAIBORNE,TN,60624.529286363206,2012,32025.0
GRUNDY,TN,25716.292267500143,2012,13751.0
SCOTT,TN,30252.88835250008,2012,22196.0
HAWKINS,TN,43713.181429087854,2012,56725.0
MONROE,TN,47611.17611295055,2012,44680.0
COCKE,TN,50139.280421362775,2012,35631.0
CARTER,TN,32132.381209087485,2012,57531.0
UNICOI,TN,11354.251856812587,2012,18287.0
POLK,TN,13423.679317500157,2012,16756.0
JEFFERSON,TN,56042.10497272546,2012,51541.0
LOUDON,TN,55906.834106588045,2012,48586.0
BLEDSOE,TN,5207.317680000037,2012,12898.0
HAYWOOD,TN,2595.3498825000033,2012,18673.0
HANCOCK,TN,4811.917462500019,2012,6759.0
MADISON,TN,48012.998424076715,2012,97976.0
LINCOLN,TN,18372.267896362628,2012,33295.0
ANDERSON,TN,117292.58551908926,2012,75039.0
SEVIER,TN,98725.201054765,2012,90218.0
BLOUNT,TN,109679.51424476586,2012,123086.0
WILSON,TN,80354.99475802667,2012,114618.0
CHEATHAM,TN,32947.07617522498,2012,39103.0
FAYETTE,TN,9537.481736362752,2012,38370.0
LEWIS,TN,7948.929045000083,2012,12050.0
SMITH,TN,29779.38036018748,2012,19157.0
WARREN,TN,35208.572137088115,2012,39767.0
SULLIVAN,TN,169114.12818293553,2012,156675.0
MCMINN,TN,53718.80640131376,2012,52325.0
HAMBLEN,TN,155970.23548953995,2012,62528.0
SHELBY,TN,216416.10729712364,2012,929437.0
GREENE,TN,56702.620522500525,2012,68755.0
KNOX,TN,554232.2630303769,2012,433207.0
HAMILTON,TN,286760.5474173267,2012,337023.0
BRADLEY,TN,102780.20381340457,2012,99229.0
WASHINGTON,TN,96513.80579726784,2012,122840.0
ROANE,TN,83476.84332750144,2012,54027.0
LAUDERDALE,TN,11942.527845000142,2012,27772.0
GIBSON,TN,20722.618537950388,2012,49594.0
CAMPBELL,TN,92570.93059136343,2012,40629.0
JACKSON,TN,8866.643862037568,2012,11526.0
GREGG,TX,40535.474413590935,2006,117118.0
CALDWELL,TX,2210.5024475000105,2006,36533.0
FREESTONE,TX,2499.918637500007,2006,19123.0
UVALDE,TX,2196.1550070000158,2006,26301.0
DALLAS,TX,325649.0955660025,2006,2275434.0
LLANO,TX,3664.630255500017,2006,18502.0
VAL VERDE,TX,1747.9555950000185,2006,47401.0
FAYETTE,TX,3366.6802838624767,2006,23631.0
BEE,TX,3200.353705499999,2006,31977.0
WHEELER,TX,807.2847684000012,2006,5055.0
KIMBLE,TX,657.0838800000002,2006,4578.0
KENDALL,TX,4937.820233625022,2006,29134.0
WEBB,TX,8174.310900000201,2006,229307.0
HIDALGO,TX,21356.91836916461,2006,695352.0
MASON,TX,349.38404999999955,2006,3862.0
DENTON,TX,86644.27185128121,2006,584561.0
LYNN,TX,257.3986874999996,2006,6192.0
LUBBOCK,TX,53134.416732369406,2006,261761.0
HOUSTON,TX,4439.637674999988,2006,23551.0
BELL,TX,21134.057925213092,2006,273771.0
TERRY,TX,1828.996830000011,2006,12448.0
DALLAM,TX,1098.841980000003,2006,6205.0
MCLENNAN,TX,31948.4655575016,2006,224452.0
VICTORIA,TX,16932.191470000445,2006,84528.0
STARR,TX,888.7628190000049,2006,59050.0
RANDALL,TX,18724.3926189504,2006,112464.0
SMITH,TX,51242.575867669286,2006,196124.0
GONZALES,TX,1986.7192735875049,2006,19633.0
SUTTON,TX,310.64310000000006,2006,4299.0
SABINE,TX,1971.470175000005,2006,10583.0
MEDINA,TX,2428.6978725000085,2006,43936.0
TRAVIS,TX,141051.70826838486,2006,925151.0
CAMERON,TX,18505.66451422604,2006,380169.0
ARANSAS,TX,4512.872972262516,2006,23395.0
FOARD,TX,162.8759249999999,2006,1432.0
RAINS,TX,1341.1527375000044,2006,10830.0
BASTROP,TX,12185.666020862727,2006,69720.0
CORYELL,TX,4415.385487500008,2006,72217.0
WILLACY,TX,1277.033587500005,2006,21463.0
WOOD,TX,16052.88899701275,2006,41099.0
YOAKUM,TX,2022.0301875000048,2006,7404.0
TRINITY,TX,3996.067700000011,2006,14376.0
MILLS,TX,437.21152499999914,2006,4854.0
ANDREWS,TX,1598.2814500000054,2006,13195.0
BURNET,TX,9118.951377500189,2006,41109.0
CRANE,TX,270.5785999999996,2006,3855.0
MARION,TX,592.5425999999994,2006,10992.0
MIDLAND,TX,24089.923115000805,2006,125844.0
DONLEY,TX,460.8718499999988,2006,3779.0
HOWARD,TX,6285.54052295009,2006,33328.0
MOORE,TX,1899.816715000007,2006,20558.0
HARDEMAN,TX,382.5500999999994,2006,4409.0
MORRIS,TX,3952.2201490874877,2006,13168.0
CASS,TX,7771.1997709501065,2006,30095.0
GILLESPIE,TX,2639.0442249999955,2006,23487.0
NEWTON,TX,3029.059350000011,2006,14349.0
BANDERA,TX,1658.3671350000077,2006,19775.0
TYLER,TX,3429.799987499966,2006,21034.0
MAVERICK,TX,1842.4833275000128,2006,50951.0
ATASCOSA,TX,6657.761472500063,2006,43059.0
FRANKLIN,TX,2118.1612949999985,2006,10755.0
CROCKETT,TX,239.06669999999968,2006,3739.0
ECTOR,TX,29003.74486336339,2006,127476.0
MARTIN,TX,318.59174999999937,2006,4443.0
COLEMAN,TX,638.2579425000011,2006,8853.0
EASTLAND,TX,4762.43302081251,2006,18545.0
HALE,TX,3583.0620383999913,2006,36162.0
WINKLER,TX,1273.7157000000066,2006,6642.0
GARZA,TX,384.7216899999994,2006,5996.0
KAUFMAN,TX,22999.276545063698,2006,91395.0
ZAPATA,TX,285.61522499999944,2006,13069.0
VAN ZANDT,TX,10081.268198000162,2006,52194.0
REFUGIO,TX,706.4380650000011,2006,7548.0
CAMP,TX,1498.3886850000024,2006,12068.0
CHEROKEE,TX,9501.418006362615,2006,49162.0
BRAZORIA,TX,40532.26154534293,2006,284248.0
POTTER,TX,22147.032219725337,2006,119780.0
GALVESTON,TX,58156.640583271466,2006,279182.0
BLANCO,TX,916.8591075000003,2006,9686.0
ORANGE,TX,58113.48165159079,2006,81687.0
BRAZOS,TX,15691.183764000296,2006,175433.0
WALKER,TX,9670.961386000094,2006,65591.0
HOCKLEY,TX,3337.968300000003,2006,22912.0
WASHINGTON,TX,3391.438021587478,2006,32199.0
GRAYSON,TX,40007.46841981476,2006,117174.0
MATAGORDA,TX,5476.852843225057,2006,36743.0
DAWSON,TX,1131.7621500000043,2006,13987.0
WHARTON,TX,3528.2907274999598,2006,41073.0
HUNT,TX,18250.119059500532,2006,83770.0
NAVARRO,TX,7445.705255725095,2006,47338.0
HOOD,TX,12710.261922500107,2006,47952.0
DEAF SMITH,TX,1655.8286250000049,2006,18770.0
STEPHENS,TX,2190.1725450000026,2006,9450.0
SHACKELFORD,TX,117.4476000000001,2006,3287.0
ERATH,TX,8013.400124500121,2006,36355.0
ANDERSON,TX,14731.29075353801,2006,57386.0
ZAVALA,TX,650.8655400000006,2006,11642.0
BEXAR,TX,171574.2170037861,2006,1573935.0
PARKER,TX,17227.438732000403,2006,105387.0
RUSK,TX,5735.152736362525,2006,50415.0
SAN AUGUSTINE,TX,1854.025018500008,2006,9128.0
COOKE,TX,10350.841816500071,2006,38241.0
DELTA,TX,300.8429399999998,2006,5355.0
LA SALLE,TX,557.2940249999989,2006,6549.0
SCURRY,TX,2559.4960099999985,2006,16232.0
LIMESTONE,TX,9997.252725000064,2006,23093.0
SHELBY,TX,7136.523792450039,2006,25324.0
BROWN,TX,14676.872495000163,2006,38492.0
HARDIN,TX,10127.225170500225,2006,51470.0
MONTAGUE,TX,6956.043945000073,2006,19781.0
WILSON,TX,3372.062210000002,2006,39007.0
KERR,TX,10944.553420000131,2006,47840.0
TAYLOR,TX,34192.009840226834,2006,127838.0
MILAM,TX,3061.1993144999897,2006,25082.0
HAYS,TX,13970.122739725282,2006,132111.0
HOPKINS,TX,12186.488484725269,2006,33746.0
TITUS,TX,5982.92687438755,2006,29541.0
COMANCHE,TX,3039.5430374999896,2006,13814.0
JIM WELLS,TX,6192.439857500052,2006,40393.0
HENDERSON,TX,14504.237831362898,2006,78404.0
GUADALUPE,TX,9960.171821000156,2006,111878.0
WICHITA,TX,51612.77045600342,2006,131376.0
AUSTIN,TX,3229.9167624999877,2006,26828.0
MONTGOMERY,TX,77351.62307722548,2006,392497.0
PANOLA,TX,3480.592027499985,2006,23456.0
ROCKWALL,TX,8632.45013000022,2006,66117.0
ANGELINA,TX,19714.659446812864,2006,83810.0
NACOGDOCHES,TX,11147.375192937696,2006,61750.0
TOM GREEN,TX,27786.845790675718,2006,106125.0
WILLIAMSON,TX,47537.088377267064,2006,351970.0
LAMAR,TX,12713.487952675096,2006,49386.0
CALHOUN,TX,4759.772885000005,2006,20839.0
JASPER,TX,13747.259659087737,2006,34861.0
JOHNSON,TX,34493.24988081436,2006,142501.0
COMAL,TX,15496.175887500236,2006,95637.0
PALO PINTO,TX,7891.956142500071,2006,27859.0
SAN PATRICIO,TX,11976.996167500192,2006,67022.0
ELLIS,TX,21319.171283813546,2006,135276.0
POLK,TX,9820.301092500144,2006,45495.0
LIBERTY,TX,19995.849570675844,2006,74269.0
KLEBERG,TX,2185.7322775000107,2006,31149.0
KINNEY,TX,131.20732499999997,2006,3488.0
HARRISON,TX,7790.147345000176,2006,63699.0
NOLAN,TX,2698.6705899999965,2006,14740.0
WALLER,TX,1763.1215100000045,2006,38260.0
WISE,TX,9434.000814362604,2006,56569.0
CULBERSON,TX,3.48105,2006,2587.0
YOUNG,TX,9511.477371000105,2006,18227.0
PRESIDIO,TX,0.3027,2006,7638.0
BAILEY,TX,542.3651849999999,2006,7001.0
LEON,TX,1646.6260575000101,2006,16334.0
FLOYD,TX,368.15887499999945,2006,6855.0
KNOX,TX,720.5065500000003,2006,3788.0
EL PASO,TX,50581.25112913395,2006,744795.0
EDWARDS,TX,3.027,2006,1995.0
RUNNELS,TX,1679.6687625000063,2006,10587.0
SOMERVELL,TX,2834.4596625000045,2006,7853.0
BOWIE,TX,21820.19667750126,2006,90235.0
COLLIN,TX,88235.61132246941,2006,683935.0
JACK,TX,1172.3745750000012,2006,9177.0
HANSFORD,TX,280.0136174999999,2006,5293.0
DICKENS,TX,202.60019999999992,2006,2466.0
TARRANT,TX,378662.1034371284,2006,1662005.0
CHAMBERS,TX,1176.019215000005,2006,29980.0
FISHER,TX,283.7807719999998,2006,4098.0
CASTRO,TX,458.6095499999987,2006,7780.0
STONEWALL,TX,102.14385000000006,2006,1425.0
WILBARGER,TX,6592.057495725051,2006,13835.0
REAGAN,TX,225.16154999999983,2006,3160.0
HALL,TX,537.048249999999,2006,3582.0
FANNIN,TX,5553.622062500037,2006,33540.0
MADISON,TX,2751.1485,2006,13264.0
GRIMES,TX,1150.9386150000062,2006,25639.0
MCCULLOCH,TX,1658.76215000001,2006,8183.0
REEVES,TX,1704.0019425000053,2006,12747.0
ROBERTSON,TX,1555.886220000007,2006,16581.0
FALLS,TX,3016.490960000004,2006,17945.0
LAMPASAS,TX,1644.9588375000117,2006,19472.0
LAVACA,TX,3246.0668615000004,2006,19181.0
LIVE OAK,TX,827.1291750000024,2006,11559.0
FRIO,TX,1043.5017300000068,2006,16720.0
KARNES,TX,1375.360365000008,2006,14985.0
BURLESON,TX,1435.5903750000039,2006,17000.0
JACKSON,TX,1282.9623025000044,2006,13954.0
HEMPHILL,TX,260.61749999999995,2006,3523.0
LEE,TX,1926.7484400000048,2006,16348.0
COLORADO,TX,1924.7581620375079,2006,20608.0
CHILDRESS,TX,2320.3879097625004,2006,7214.0
HUTCHINSON,TX,6264.008027362533,2006,22176.0
DIMMIT,TX,800.1469200000032,2006,9972.0
JONES,TX,1433.5763175000104,2006,20242.0
GRAY,TX,4575.8109488624705,2006,22100.0
GAINES,TX,1371.5152125000095,2006,15707.0
PECOS,TX,2285.2199625000085,2006,15403.0
UPSHUR,TX,4392.165154087499,2006,38004.0
JIM HOGG,TX,155.08834499999992,2006,5160.0
DUVAL,TX,220.91354999999984,2006,12298.0
BOSQUE,TX,2938.875442500002,2006,18046.0
HILL,TX,7634.907427500158,2006,34484.0
HASKELL,TX,1139.6553000000074,2006,5817.0
CARSON,TX,247.57972499999985,2006,6413.0
SHERMAN,TX,136.5003,2006,2946.0
ARMSTRONG,TX,57.2103,2006,1989.0
FORT BEND,TX,74616.31775785763,2006,490916.0
RED RIVER,TX,1231.5104625000088,2006,13237.0
HAMILTON,TX,2016.9242252250085,2006,8389.0
DE WITT,TX,4354.7225549999985,2006,20108.0
NUECES,TX,44983.066649765606,2006,329113.0
HARRIS,TX,927285.8696146556,2006,3807435.0
MITCHELL,TX,784.0781850000003,2006,9279.0
BROOKS,TX,550.1040299999987,2006,7490.0
SWISHER,TX,514.3920374999988,2006,7901.0
OCHILTREE,TX,1513.8256789500058,2006,9557.0
PARMER,TX,334.97399999999993,2006,10035.0
BAYLOR,TX,1059.4682250000014,2006,3870.0
COCHRAN,TX,90.74040000000004,2006,3257.0
CALLAHAN,TX,661.4437125000002,2006,13309.0
SAN SABA,TX,707.6143750000008,2006,5985.0
REAL,TX,0.3027,2006,3264.0
WARD,TX,1435.2980925000063,2006,10301.0
MENARD,TX,55.24275,2006,2199.0
JEFFERSON,TX,72068.59610887198,2006,245962.0
CROSBY,TX,724.362975000001,2006,6466.0
BREWSTER,TX,1730.684997500007,2006,8790.0
GOLIAD,TX,556.5441749999992,2006,7121.0
SAN JACINTO,TX,3125.9654400000136,2006,25151.0
LIPSCOMB,TX,44.479500000000044,2006,3115.0
CLAY,TX,1239.0368250000045,2006,11157.0
LAMB,TX,1666.9709300000113,2006,14338.0
FREESTONE,TX,2197.9343775000157,2007,19162.0
DE WITT,TX,5466.922492500022,2007,19961.0
FALLS,TX,3296.551770000005,2007,17712.0
BOSQUE,TX,2553.254576000011,2007,18077.0
NUECES,TX,60770.71049659245,2007,330512.0
JASPER,TX,14894.123213175259,2007,35069.0
WILLIAMSON,TX,72786.49062127006,2007,373723.0
CALHOUN,TX,5457.681917500026,2007,20888.0
MARTIN,TX,384.832162499999,2007,4494.0
BURLESON,TX,1207.2969750000086,2007,16982.0
BEXAR,TX,230262.72209931005,2007,1615210.0
KLEBERG,TX,3296.941863000005,2007,31370.0
DUVAL,TX,302.4068249999996,2007,12097.0
DEAF SMITH,TX,1676.3990725000033,2007,18916.0
LIBERTY,TX,29374.730693125708,2007,74515.0
LIVE OAK,TX,1039.667903862503,2007,11528.0
SHACKELFORD,TX,103.82610000000008,2007,3357.0
HALE,TX,3754.7561190749957,2007,36080.0
COMAL,TX,18411.063981725376,2007,99540.0
POLK,TX,11508.630009000142,2007,45727.0
SAN PATRICIO,TX,16544.290618500334,2007,66723.0
GRAY,TX,4579.4338598625,2007,22438.0
GRIMES,TX,1344.8034375000066,2007,26046.0
DICKENS,TX,244.537485,2007,2461.0
ANGELINA,TX,22634.718229725633,2007,84518.0
SAN SABA,TX,718.6955750000011,2007,5985.0
FISHER,TX,384.6130499999995,2007,4080.0
BAYLOR,TX,1003.1328565875012,2007,3905.0
OCHILTREE,TX,1672.4808413625076,2007,9812.0
HASKELL,TX,1534.1774925000107,2007,5802.0
ORANGE,TX,65738.75362021595,2007,82255.0
GALVESTON,TX,67330.79681922316,2007,283770.0
BRAZOS,TX,17945.871739500402,2007,179472.0
SAN JACINTO,TX,2675.045775000019,2007,25719.0
ZAVALA,TX,739.6171799999997,2007,11657.0
BRAZORIA,TX,68049.28429849702,2007,293296.0
BLANCO,TX,928.774567500002,2007,9835.0
SOMERVELL,TX,2916.417900000003,2007,7996.0
DELTA,TX,201.67366500000003,2007,5199.0
STONEWALL,TX,94.20667500000003,2007,1439.0
JACK,TX,1210.3084500000011,2007,9068.0
WINKLER,TX,1543.7542025000116,2007,6775.0
WILLACY,TX,1358.3526375000074,2007,21576.0
WALKER,TX,10941.291775500107,2007,65517.0
NACOGDOCHES,TX,13823.003773150254,2007,62274.0
PECOS,TX,1990.9408500000131,2007,15321.0
KIMBLE,TX,763.8763125000023,2007,4518.0
REFUGIO,TX,836.0002650000015,2007,7414.0
HARDEMAN,TX,413.2445999999993,2007,4296.0
BAILEY,TX,686.7839636250015,2007,6927.0
BEE,TX,4085.207721,2007,31936.0
MONTGOMERY,TX,91515.83609216662,2007,411416.0
RED RIVER,TX,1363.5234285000067,2007,13072.0
WHARTON,TX,4068.955852499961,2007,40845.0
WILBARGER,TX,6107.179260387553,2007,13746.0
DALLAM,TX,1174.6006350000032,2007,6336.0
MATAGORDA,TX,7559.369396175101,2007,36452.0
TERRY,TX,1787.456980000014,2007,12424.0
WASHINGTON,TX,4024.529087174964,2007,32434.0
DIMMIT,TX,964.6621500000057,2007,9845.0
CROSBY,TX,697.2433200000003,2007,6262.0
LEE,TX,1860.982957500011,2007,16421.0
BROOKS,TX,629.3957250000002,2007,7413.0
MILLS,TX,479.5141799999989,2007,4871.0
GOLIAD,TX,432.6952124999992,2007,7142.0
KNOX,TX,737.9065250000008,2007,3721.0
CHILDRESS,TX,2381.107153162503,2007,7148.0
COLEMAN,TX,822.2263500000023,2007,8774.0
HILL,TX,9389.403665000229,2007,34650.0
HARRISON,TX,9429.84679750022,2007,63661.0
LAMB,TX,2138.4810909000093,2007,14270.0
JIM HOGG,TX,181.75094999999988,2007,5131.0
GARZA,TX,352.5260024999995,2007,6049.0
KENDALL,TX,5548.0569590750465,2007,30330.0
VAL VERDE,TX,2438.6580188625103,2007,47676.0
TYLER,TX,3478.06249136247,2007,21279.0
REAGAN,TX,298.3496249999999,2007,3260.0
NEWTON,TX,3418.300897500013,2007,14335.0
FLOYD,TX,348.02991749999944,2007,6683.0
