BUYER_COUNTY,BUYER_STATE,mme,quantity,year
DARE,NC,12241.457394450164,8109.0,2006
MACON,NC,13908.587171362737,7255.0,2006
BURKE,NC,43482.40559800167,25351.0,2006
MITCHELL,NC,10096.88173600018,7432.0,2006
UNION,NC,27682.711491864007,19429.0,2006
CLAY,NC,3500.6768800000013,2138.0,2006
VANCE,NC,26204.54397050051,16959.0,2006
MCDOWELL,NC,13919.324801500095,10378.0,2006
WARREN,NC,1778.2480913625025,1831.0,2006
JONES,NC,1163.1753827250036,731.0,2006
MARTIN,NC,6187.465786500038,4436.0,2006
DAVIDSON,NC,45193.31493895249,28234.0,2006
CALDWELL,NC,33116.617452176564,23466.0,2006
MADISON,NC,5815.8416890000135,3499.0,2006
CHEROKEE,NC,14538.02295800029,8798.0,2006
LENOIR,NC,19943.977140225343,17256.0,2006
SCOTLAND,NC,23547.702737500367,13628.0,2006
WILSON,NC,19352.87065886285,14476.0,2006
YANCEY,NC,11077.713468500062,7085.0,2006
GASTON,NC,82251.90718458281,50837.0,2006
STOKES,NC,11426.88847136259,6903.0,2006
ASHE,NC,7183.5914130001265,5397.0,2006
WASHINGTON,NC,1573.4878500000034,1463.0,2006
ROCKINGHAM,NC,42811.582182539954,26213.0,2006
CRAVEN,NC,38318.80642403948,23504.0,2006
JOHNSTON,NC,29050.015514763913,23025.0,2006
YADKIN,NC,7346.786085000046,4664.0,2006
JACKSON,NC,11169.341612950131,6673.0,2006
WILKES,NC,42885.45766236318,21185.0,2006
BERTIE,NC,2938.717979999993,2427.0,2006
ANSON,NC,3869.3868194999845,3710.0,2006
ALEXANDER,NC,11079.462527000112,6005.0,2006
BLADEN,NC,14031.383098950231,9792.0,2006
DUPLIN,NC,9037.067208862682,7711.0,2006
PASQUOTANK,NC,9165.020693862625,6031.0,2006
LEE,NC,21719.375448000563,14246.0,2006
HERTFORD,NC,7020.662820000115,5598.0,2006
CHOWAN,NC,1738.2139380000033,1272.0,2006
IREDELL,NC,73512.15056950433,41402.0,2006
RUTHERFORD,NC,22737.62130286304,13542.0,2006
MOORE,NC,33332.580597575965,20177.0,2006
MONTGOMERY,NC,9167.241345500175,6862.0,2006
PERSON,NC,15657.323902500131,11318.0,2006
HOKE,NC,5913.042883500026,3341.0,2006
WATAUGA,NC,11505.176832087725,7184.0,2006
WAKE,NC,132287.97594694866,114159.0,2006
NASH,NC,22740.681317588165,17104.0,2006
RICHMOND,NC,23318.749867362832,14339.0,2006
HALIFAX,NC,9248.815731400178,7105.0,2006
DURHAM,NC,64019.29533521491,44236.0,2006
CHATHAM,NC,8251.7951355001,6633.0,2006
CATAWBA,NC,59359.61145790347,46435.0,2006
ALLEGHANY,NC,2412.194187500007,1849.0,2006
NEW HANOVER,NC,57804.269107028405,48563.0,2006
FORSYTH,NC,80151.33547635804,63513.0,2006
FRANKLIN,NC,10781.62335858766,9471.0,2006
PAMLICO,NC,2620.2881108624983,2265.0,2006
GATES,NC,851.5234875000011,568.0,2006
BEAUFORT,NC,12270.997761725257,9501.0,2006
BRUNSWICK,NC,45396.73540343914,30530.0,2006
CARTERET,NC,25314.553279525888,19604.0,2006
AVERY,NC,7790.928257000063,4493.0,2006
ROWAN,NC,48538.37868195278,34272.0,2006
NORTHAMPTON,NC,1166.8867625000005,660.0,2006
CURRITUCK,NC,2152.970016575005,1168.0,2006
HARNETT,NC,20874.246282125878,15591.0,2006
PENDER,NC,7924.556712712599,5450.0,2006
MECKLENBURG,NC,112827.67374479145,98308.0,2006
ALAMANCE,NC,36524.61962486418,26362.0,2006
ROBESON,NC,48040.83584331456,34214.0,2006
EDGECOMBE,NC,7406.332491175088,5190.0,2006
ORANGE,NC,21276.642616363177,17656.0,2006
HAYWOOD,NC,23423.35454817584,17197.0,2006
CASWELL,NC,2789.4655986749967,1708.0,2006
TRANSYLVANIA,NC,11947.336600675242,7905.0,2006
PERQUIMANS,NC,1816.8655202250068,1013.0,2006
RANDOLPH,NC,24660.930200938285,16429.0,2006
SAMPSON,NC,14300.440013087888,10509.0,2006
GRAHAM,NC,3969.009143174989,2331.0,2006
WAYNE,NC,22666.69104695059,17346.0,2006
HENDERSON,NC,44767.861323002464,32734.0,2006
ONSLOW,NC,29006.884672726603,21095.0,2006
PITT,NC,36582.49262917714,28802.0,2006
GRANVILLE,NC,18004.727734500284,12300.0,2006
STANLY,NC,17888.472723087933,12583.0,2006
CUMBERLAND,NC,69552.2983850023,55341.0,2006
GREENE,NC,1916.9200202250065,1938.0,2006
CLEVELAND,NC,30496.771519763668,22066.0,2006
CABARRUS,NC,50710.88588745368,31816.0,2006
DAVIE,NC,13716.729807000176,7136.0,2006
SWAIN,NC,9302.521215000075,4084.0,2006
COLUMBUS,NC,45150.74321930113,31084.0,2006
POLK,NC,5443.693505000035,2938.0,2006
GUILFORD,NC,115919.93807081135,83501.0,2006
TYRRELL,NC,521.0622359999985,649.0,2006
CABARRUS,NC,59436.342109416175,36204.0,2007
ROWAN,NC,54343.84710059071,39192.0,2007
ORANGE,NC,23521.858573500776,19339.0,2007
SAMPSON,NC,15085.715343800215,11128.0,2007
GASTON,NC,105596.08286566008,64442.0,2007
PERSON,NC,17819.298167500227,12570.0,2007
JACKSON,NC,13373.16948707517,8640.0,2007
LEE,NC,25581.482543500595,16641.0,2007
HENDERSON,NC,51006.4055145034,37945.0,2007
NASH,NC,25132.089007000934,19593.0,2007
ASHE,NC,8108.455151500166,6363.0,2007
PITT,NC,42755.5050983647,32705.0,2007
STOKES,NC,13575.616169862644,8613.0,2007
CLEVELAND,NC,35370.56302516399,25506.0,2007
LENOIR,NC,23282.681003337973,19221.0,2007
CALDWELL,NC,39555.14258540145,28930.0,2007
DAVIE,NC,16539.66055350024,8291.0,2007
DAVIDSON,NC,51607.44926654042,32732.0,2007
LINCOLN,NC,20498.319630225782,14610.0,2007
STANLY,NC,20594.618297000437,14796.0,2007
MCDOWELL,NC,16606.638921862635,12498.0,2007
RANDOLPH,NC,30958.682352751253,21109.0,2007
UNION,NC,32248.42078508948,23567.0,2007
ROCKINGHAM,NC,50000.34402850293,29554.0,2007
BURKE,NC,49417.93429017731,30514.0,2007
AVERY,NC,8965.566155862545,4929.0,2007
CRAVEN,NC,43168.82710902724,27268.0,2007
ALAMANCE,NC,44318.1651518646,32384.0,2007
RICHMOND,NC,25357.392094863146,16502.0,2007
HAYWOOD,NC,27506.14666492605,20031.0,2007
WATAUGA,NC,13773.442074337827,8973.0,2007
VANCE,NC,30704.58835650053,19243.0,2007
WILSON,NC,23553.86683881312,17679.0,2007
ONSLOW,NC,35140.277778564334,25985.0,2007
GRAHAM,NC,4778.319020812503,2611.0,2007
TRANSYLVANIA,NC,14213.50616422528,9558.0,2007
MONTGOMERY,NC,9373.913144500162,7401.0,2007
CUMBERLAND,NC,77533.35997700298,61108.0,2007
GREENE,NC,1988.2917375000027,2127.0,2007
GRANVILLE,NC,19256.94618450036,13270.0,2007
COLUMBUS,NC,53923.35454443895,37602.0,2007
BRUNSWICK,NC,50040.482921702365,33467.0,2007
POLK,NC,7036.929361000055,3877.0,2007
DUPLIN,NC,10916.227326000191,8639.0,2007
WAYNE,NC,25703.725530500942,19567.0,2007
PAMLICO,NC,3023.213193224992,2755.0,2007
FRANKLIN,NC,11774.7649810002,9954.0,2007
CURRITUCK,NC,2846.827959300006,1542.0,2007
HARNETT,NC,25314.720390401177,18396.0,2007
GUILFORD,NC,128796.86637628775,95987.0,2007
HERTFORD,NC,8344.690197862661,6259.0,2007
ALEXANDER,NC,12683.65742750018,7218.0,2007
TYRRELL,NC,579.8015624999998,570.0,2007
CASWELL,NC,3214.189252499998,1862.0,2007
EDGECOMBE,NC,8835.813563025122,6283.0,2007
NORTHAMPTON,NC,1546.1429175000012,846.0,2007
HALIFAX,NC,10888.520415712705,8367.0,2007
BEAUFORT,NC,14180.216354225231,11036.0,2007
PERQUIMANS,NC,2393.0358645000065,1251.0,2007
GATES,NC,932.9728613625019,641.0,2007
ROBESON,NC,55042.506924677575,39025.0,2007
CARTERET,NC,30232.36809987607,21752.0,2007
CHEROKEE,NC,17427.412940675404,10384.0,2007
NEW HANOVER,NC,64771.38883519153,53526.0,2007
SWAIN,NC,8758.270473000064,4066.0,2007
ALLEGHANY,NC,2905.4256149999997,2125.0,2007
YADKIN,NC,11081.744351362588,6427.0,2007
WILKES,NC,47111.10278945072,22687.0,2007
PASQUOTANK,NC,10405.45940017509,6769.0,2007
CHATHAM,NC,9681.190934862603,7404.0,2007
WAKE,NC,154366.1130860722,134908.0,2007
MECKLENBURG,NC,129599.32110176905,104828.0,2007
BLADEN,NC,17050.318730812764,11485.0,2007
MOORE,NC,38164.860548613884,23362.0,2007
ANSON,NC,5006.990127000065,4866.0,2007
FORSYTH,NC,94578.68103114693,72525.0,2007
IREDELL,NC,76795.87549736699,43760.0,2007
CHOWAN,NC,2136.9019583624995,1623.0,2007
JOHNSTON,NC,33367.878471814234,26351.0,2007
BUNCOMBE,NC,94950.07917076981,67830.0,2007
SCOTLAND,NC,24038.780404000423,14253.0,2007
JONES,NC,1548.1311413625033,967.0,2007
DARE,NC,14695.071045450206,9209.0,2007
CATAWBA,NC,65558.98990411687,45051.0,2007
SURRY,NC,53136.15941431443,28780.0,2007
RUTHERFORD,NC,24184.196390000736,15775.0,2007
MADISON,NC,6197.015455500028,4206.0,2007
BERTIE,NC,4090.251112500004,3204.0,2007
MACON,NC,14627.358397950302,8051.0,2007
MARTIN,NC,6925.7986020000635,4692.0,2007
YANCEY,NC,13127.908453225094,8046.0,2007
WARREN,NC,1629.069717500009,1743.0,2007
HOKE,NC,6986.157933500067,4152.0,2007
PENDER,NC,8622.0697522126,6286.0,2007
CLAY,NC,4024.966775000009,2288.0,2007
MITCHELL,NC,10770.21339408772,8040.0,2007
WASHINGTON,NC,2111.3849699999987,1830.0,2007
DURHAM,NC,71806.37645634082,50294.0,2007
FRANKLIN,NC,11804.812571000206,10084.0,2008
RUTHERFORD,NC,25219.009187000956,19064.0,2008
NASH,NC,28326.275140501133,22298.0,2008
MACON,NC,16702.656101362874,8535.0,2008
JONES,NC,1522.2984788625047,908.0,2008
CHOWAN,NC,2428.740030000003,1988.0,2008
ANSON,NC,5351.957941500067,5422.0,2008
BLADEN,NC,19043.271963900243,12267.0,2008
CHATHAM,NC,11036.592420000161,8280.0,2008
PENDER,NC,9528.852891000117,6756.0,2008
PASQUOTANK,NC,12342.441682087583,7396.0,2008
CLAY,NC,4570.320540225008,2211.0,2008
TRANSYLVANIA,NC,16816.758728625347,10748.0,2008
SCOTLAND,NC,23382.795277500387,14174.0,2008
MARTIN,NC,7470.269926362577,5721.0,2008
VANCE,NC,32719.695621950737,20922.0,2008
DARE,NC,17964.978033450323,10564.0,2008
ALEXANDER,NC,13600.082165450189,7947.0,2008
YADKIN,NC,10464.85221386256,6521.0,2008
WARREN,NC,1605.4404525000073,1739.0,2008
BERTIE,NC,4246.346362499999,3347.0,2008
TYRRELL,NC,657.5439375000004,501.0,2008
PERQUIMANS,NC,2614.411856812506,1328.0,2008
GATES,NC,1114.6348125000013,749.0,2008
NORTHAMPTON,NC,1886.9133000000006,979.0,2008
CASWELL,NC,3788.430495224995,2152.0,2008
CURRITUCK,NC,2819.3342147625026,1759.0,2008
WASHINGTON,NC,2060.4529124999967,1755.0,2008
PAMLICO,NC,2920.975807949997,2746.0,2008
GREENE,NC,1906.2338818125033,2045.0,2008
MONTGOMERY,NC,9322.510513725134,7540.0,2008
GRAHAM,NC,4400.8328048624935,2460.0,2008
CHEROKEE,NC,22243.49293590038,12340.0,2008
SWAIN,NC,8472.928572500074,4131.0,2008
ALLEGHANY,NC,2505.0068025000087,1856.0,2008
POLK,NC,7878.516203000051,4362.0,2008
NEW HANOVER,NC,70733.13259350401,58837.0,2008
JACKSON,NC,17642.813368987867,11551.0,2008
IREDELL,NC,76275.11527822987,45293.0,2008
WATAUGA,NC,14148.820954487826,9720.0,2008
GASTON,NC,90045.59425484588,60799.0,2008
CARTERET,NC,34542.80280585108,23844.0,2008
AVERY,NC,9566.57598622506,5357.0,2008
STANLY,NC,23888.333948725587,17126.0,2008
DAVIE,NC,18097.48444736281,9021.0,2008
HAYWOOD,NC,28223.498253113747,20912.0,2008
ROCKINGHAM,NC,50552.71952872819,32247.0,2008
CRAVEN,NC,47982.79834717697,30185.0,2008
MOORE,NC,43790.12375081403,28636.0,2008
WILSON,NC,25694.222841563384,20469.0,2008
BEAUFORT,NC,16526.810658225346,12189.0,2008
EDGECOMBE,NC,10481.828629612672,7563.0,2008
PITT,NC,45705.0896500895,35222.0,2008
DAVIDSON,NC,52263.23645295251,33682.0,2008
ROWAN,NC,56578.334416678226,41487.0,2008
SAMPSON,NC,18293.569591575306,12697.0,2008
CABARRUS,NC,66369.52037021582,41597.0,2008
LEE,NC,26443.167930500596,19474.0,2008
GRANVILLE,NC,18883.596828000358,13327.0,2008
PERSON,NC,20050.2002475003,13204.0,2008
SURRY,NC,58430.308720089524,32157.0,2008
BURKE,NC,53723.029982589695,34915.0,2008
UNION,NC,35854.89313516478,27275.0,2008
MCDOWELL,NC,20305.72413686276,14481.0,2008
ROBESON,NC,57062.387788539665,40653.0,2008
LINCOLN,NC,21376.08399536333,16203.0,2008
CALDWELL,NC,40897.56453412676,31499.0,2008
LENOIR,NC,23863.08844200061,19721.0,2008
STOKES,NC,14990.310714000148,9566.0,2008
FORSYTH,NC,100788.44462002248,73303.0,2008
ASHE,NC,8469.459285862695,6959.0,2008
HENDERSON,NC,53471.10507350377,41269.0,2008
DURHAM,NC,73072.62481256513,50492.0,2008
JOHNSTON,NC,37912.88381445187,29228.0,2008
HERTFORD,NC,9719.20023150022,7280.0,2008
ORANGE,NC,21789.9291915006,18450.0,2008
BUNCOMBE,NC,104656.91598607034,75885.0,2008
MECKLENBURG,NC,139841.81264507005,115433.0,2008
RANDOLPH,NC,35982.3284507514,23726.0,2008
WAKE,NC,166074.53777705267,139891.0,2008
DUPLIN,NC,12118.053801000202,9502.0,2008
BRUNSWICK,NC,61395.25637707794,39189.0,2008
WILKES,NC,52142.377250175996,25480.0,2008
GUILFORD,NC,134366.47610410012,97204.0,2008
CLEVELAND,NC,35415.171580176204,27323.0,2008
YANCEY,NC,13041.257144587564,8296.0,2008
WAYNE,NC,28349.452341001117,22689.0,2008
HOKE,NC,7791.875779000056,4758.0,2008
RICHMOND,NC,27612.636374588452,18970.0,2008
HALIFAX,NC,12450.836255675256,9710.0,2008
ONSLOW,NC,45977.240195176535,31820.0,2008
COLUMBUS,NC,59412.103032651845,41543.0,2008
HARNETT,NC,29939.300636576263,21038.0,2008
ALAMANCE,NC,49514.04738750224,35134.0,2008
CATAWBA,NC,71171.30742986758,50738.0,2008
MADISON,NC,6025.473763500037,4362.0,2008
CUMBERLAND,NC,85411.2822595036,68875.0,2008
MITCHELL,NC,12133.622665312807,9056.0,2008
MITCHELL,NC,12351.812137500332,8855.0,2009
CHOWAN,NC,2834.4750750000035,2259.0,2009
CUMBERLAND,NC,103930.61059136693,78663.0,2009
HERTFORD,NC,11587.43208750022,8227.0,2009
GRAHAM,NC,5115.3351750000265,2586.0,2009
BRUNSWICK,NC,77425.28176181577,46714.0,2009
AVERY,NC,10404.349181587553,5797.0,2009
MONTGOMERY,NC,9220.12743000016,7597.0,2009
YANCEY,NC,12643.727062500117,8343.0,2009
PERQUIMANS,NC,2630.9277827250075,1408.0,2009
TRANSYLVANIA,NC,20896.85467271293,12150.0,2009
SCOTLAND,NC,24743.745382950285,15383.0,2009
BURKE,NC,62617.37865431453,39980.0,2009
WARREN,NC,1898.5264875000053,1787.0,2009
LEE,NC,32534.350087950814,24049.0,2009
MACON,NC,18875.02990522539,9899.0,2009
BUNCOMBE,NC,107686.4596638448,77338.0,2009
DARE,NC,26028.95865386285,13202.0,2009
NORTHAMPTON,NC,1824.8834250000034,979.0,2009
CABARRUS,NC,69519.72434385339,42917.0,2009
CURRITUCK,NC,3595.555096125007,2191.0,2009
MARTIN,NC,8013.775867500099,6684.0,2009
PAMLICO,NC,2936.513212500005,2764.0,2009
HARNETT,NC,34476.99386021359,23701.0,2009
WATAUGA,NC,14696.354141587835,9749.0,2009
DUPLIN,NC,14342.644807500312,11251.0,2009
SAMPSON,NC,19827.282157725283,13894.0,2009
JONES,NC,1577.7734625000035,981.0,2009
ORANGE,NC,24165.53509931315,20425.0,2009
PERSON,NC,21425.330145000295,13821.0,2009
ANSON,NC,6361.640532937641,6039.0,2009
PASQUOTANK,NC,15665.990325000117,8632.0,2009
ALEXANDER,NC,13784.63984295022,8540.0,2009
MECKLENBURG,NC,164254.93106641973,130319.0,2009
POLK,NC,9829.474192500064,5160.0,2009
WAKE,NC,187405.4536554536,147864.0,2009
CASWELL,NC,4229.486062499997,2617.0,2009
HOKE,NC,9770.999100000068,6005.0,2009
WAYNE,NC,30022.194472726085,24577.0,2009
BLADEN,NC,20054.01165000026,13300.0,2009
LINCOLN,NC,26642.281627500844,19748.0,2009
GREENE,NC,2343.094039087506,1925.0,2009
COLUMBUS,NC,67206.89266473896,45842.0,2009
HALIFAX,NC,12306.695581125232,10044.0,2009
YADKIN,NC,14099.942475000049,8193.0,2009
PENDER,NC,12868.814850000124,8583.0,2009
WILSON,NC,27509.02710386311,27853.0,2009
ASHE,NC,9350.049153862634,7471.0,2009
CATAWBA,NC,83632.49662087909,79530.0,2009
HENDERSON,NC,58305.17013862827,42097.0,2009
GUILFORD,NC,153594.3034786247,107905.0,2009
GASTON,NC,94531.80843634592,64246.0,2009
DAVIE,NC,21009.201255225344,10195.0,2009
ROWAN,NC,64445.63232408964,41933.0,2009
MOORE,NC,50815.90209176376,33468.0,2009
ALLEGHANY,NC,3503.306250000009,2503.0,2009
HAYWOOD,NC,30104.200488601095,21095.0,2009
RANDOLPH,NC,40523.021099063415,26405.0,2009
STANLY,NC,27669.71599886297,19537.0,2009
CLAY,NC,7403.982327712531,3363.0,2009
JOHNSTON,NC,42594.88919407665,32203.0,2009
ROCKINGHAM,NC,55712.29729140264,36727.0,2009
ROBESON,NC,62552.216131765184,45794.0,2009
DAVIDSON,NC,62586.085612952425,39245.0,2009
CRAVEN,NC,59843.78479635178,34971.0,2009
ONSLOW,NC,55199.866751363654,37401.0,2009
TYRRELL,NC,977.2756500000016,696.0,2009
BEAUFORT,NC,17918.295453862804,13438.0,2009
SWAIN,NC,8868.149955000066,4766.0,2009
EDGECOMBE,NC,12606.940096800225,9059.0,2009
PITT,NC,56373.335507702126,42289.0,2009
NASH,NC,32010.328713863735,24897.0,2009
CHEROKEE,NC,28415.69603295024,14515.0,2009
FRANKLIN,NC,13699.472602500224,11315.0,2009
GRANVILLE,NC,20674.93128750031,14683.0,2009
ALAMANCE,NC,51279.98140248919,37155.0,2009
BERTIE,NC,4586.219737500022,3548.0,2009
FORSYTH,NC,115856.0246933349,80854.0,2009
CHATHAM,NC,14040.615866362627,9744.0,2009
UNION,NC,43646.69291771477,31478.0,2009
GATES,NC,1470.6294750000034,948.0,2009
STOKES,NC,16912.28737500015,10233.0,2009
RICHMOND,NC,32529.056126363237,22601.0,2009
WASHINGTON,NC,2324.1007988625047,1876.0,2009
WILKES,NC,63254.87344136282,29162.0,2009
RUTHERFORD,NC,28267.43126250105,21528.0,2009
MADISON,NC,6771.659295000055,4584.0,2009
MCDOWELL,NC,21782.755912500244,15163.0,2009
CARTERET,NC,40425.37754906335,27535.0,2009
VANCE,NC,35636.909655000534,21522.0,2009
DURHAM,NC,82638.99259417746,54268.0,2009
SURRY,NC,73028.43523545179,39129.0,2009
CALDWELL,NC,47574.11834295178,36045.0,2009
IREDELL,NC,84591.60015386697,49882.0,2009
JACKSON,NC,18386.09020953781,11826.0,2009
NEW HANOVER,NC,90525.6063301551,69426.0,2009
CLEVELAND,NC,41492.79228862654,31634.0,2009
LENOIR,NC,25874.918777700677,21691.0,2009
YANCEY,NC,11360.30021250012,7689.0,2010
WAYNE,NC,32009.048625001313,26901.0,2010
WARREN,NC,1669.961025000004,1518.0,2010
WASHINGTON,NC,2513.615212500009,2014.0,2010
ROWAN,NC,72382.49439453987,43686.0,2010
BRUNSWICK,NC,80148.81198431551,48756.0,2010
EDGECOMBE,NC,12977.77143112523,9538.0,2010
ROCKINGHAM,NC,56919.616680677864,38866.0,2010
FRANKLIN,NC,13584.728403862751,11416.0,2010
SAMPSON,NC,20804.51050136283,14955.0,2010
LENOIR,NC,27145.63315087596,23919.0,2010
PAMLICO,NC,3051.0962999999947,2991.0,2010
WATAUGA,NC,13589.864205225289,9388.0,2010
SWAIN,NC,8408.640142500091,4625.0,2010
MADISON,NC,7706.929852500047,5029.0,2010
LEE,NC,36591.514733175754,26921.0,2010
HARNETT,NC,37769.97213386355,25613.0,2010
VANCE,NC,36265.81420886288,23153.0,2010
ROBESON,NC,72492.38239657774,51144.0,2010
MARTIN,NC,10437.493710000119,8226.0,2010
PENDER,NC,15755.084452500132,9737.0,2010
CHOWAN,NC,3916.392150000002,2711.0,2010
POLK,NC,13418.888250000124,6396.0,2010
BUNCOMBE,NC,114512.37225694387,81639.0,2010
MONTGOMERY,NC,9973.287914287705,8130.0,2010
CALDWELL,NC,50979.61303500196,38720.0,2010
ANSON,NC,6784.583382487664,6545.0,2010
BLADEN,NC,20815.96869750029,13895.0,2010
STANLY,NC,27298.500304087996,19426.0,2010
HENDERSON,NC,61915.212120677774,43743.0,2010
BERTIE,NC,4906.318162500021,3439.0,2010
COLUMBUS,NC,68682.02534317634,46483.0,2010
TRANSYLVANIA,NC,23655.092111587997,13555.0,2010
RICHMOND,NC,32544.750963863265,23207.0,2010
JONES,NC,1516.4695500000018,939.0,2010
GREENE,NC,2974.179049087507,2308.0,2010
HAYWOOD,NC,32837.23999770097,23445.0,2010
MITCHELL,NC,11696.94998272535,8253.0,2010
CABARRUS,NC,71751.00852840362,43434.0,2010
CLAY,NC,8987.011107712586,3804.0,2010
BURKE,NC,64020.96650295183,42072.0,2010
CUMBERLAND,NC,113375.09085000395,85049.0,2010
WAKE,NC,193011.3122256866,160439.0,2010
ALLEGHANY,NC,4333.614000000018,2672.0,2010
MACON,NC,18076.26707658798,10119.0,2010
LINCOLN,NC,29215.505486363407,21779.0,2010
SCOTLAND,NC,25844.494665000293,16017.0,2010
JACKSON,NC,20158.788945000382,12998.0,2010
YADKIN,NC,14532.655162500092,8768.0,2010
GASTON,NC,99195.19311612034,69151.0,2010
CHATHAM,NC,14841.713062500163,10655.0,2010
HALIFAX,NC,14150.946537487725,11238.0,2010
PERSON,NC,20986.16161500027,13246.0,2010
CRAVEN,NC,65054.29689453883,38067.0,2010
ORANGE,NC,23706.461224088216,20496.0,2010
RANDOLPH,NC,49735.69044678837,31478.0,2010
ALEXANDER,NC,15840.912045225301,10006.0,2010
NORTHAMPTON,NC,2279.381325000004,1231.0,2010
STOKES,NC,18129.837750000213,10453.0,2010
DARE,NC,33906.70233067523,15906.0,2010
MECKLENBURG,NC,185526.1154958911,145908.0,2010
AVERY,NC,10150.070610225068,5712.0,2010
DAVIE,NC,22644.482722500336,10952.0,2010
GRAHAM,NC,7833.411303862532,3377.0,2010
SURRY,NC,77570.87748045199,41968.0,2010
FORSYTH,NC,123633.92821906002,89779.0,2010
CASWELL,NC,4205.244450000005,2705.0,2010
HERTFORD,NC,12779.631581362804,8706.0,2010
NEW HANOVER,NC,109971.22568677973,79541.0,2010
ASHE,NC,11182.74225386277,8812.0,2010
GRANVILLE,NC,21771.275970000424,15890.0,2010
CATAWBA,NC,92013.07069898023,98848.0,2010
GUILFORD,NC,154011.6659279002,108981.0,2010
WILSON,NC,28542.42996315085,29520.0,2010
MOORE,NC,57404.85882337666,39440.0,2010
HOKE,NC,11146.646077500107,7249.0,2010
PASQUOTANK,NC,16918.253872500132,8890.0,2010
IREDELL,NC,91508.46150045472,54471.0,2010
MCDOWELL,NC,25113.012030000587,18761.0,2010
DURHAM,NC,84445.86449576374,58243.0,2010
NASH,NC,33882.904657501545,28327.0,2010
PITT,NC,61212.47646337657,47641.0,2010
CLEVELAND,NC,39664.99126500141,31291.0,2010
UNION,NC,49373.079458852306,33372.0,2010
CHEROKEE,NC,37324.5900525005,17557.0,2010
TYRRELL,NC,1749.9546750000022,1069.0,2010
DAVIDSON,NC,72157.43987340321,44533.0,2010
PERQUIMANS,NC,3217.210353862499,1763.0,2010
DUPLIN,NC,15979.708882500268,12608.0,2010
ALAMANCE,NC,50718.801405901526,38108.0,2010
ONSLOW,NC,54023.55399750112,37915.0,2010
WILKES,NC,63774.09747795039,29604.0,2010
CURRITUCK,NC,4332.64912136251,2485.0,2010
BEAUFORT,NC,18433.67036272536,13862.0,2010
JOHNSTON,NC,45812.834682038636,34574.0,2010
GATES,NC,1488.9379125000034,986.0,2010
CARTERET,NC,38866.45634066359,26505.0,2010
RUTHERFORD,NC,35706.963708863965,26586.0,2010
RICHMOND,NC,33860.054715000784,24363.0,2011
IREDELL,NC,94965.1315800048,58919.0,2011
WAKE,NC,213107.49107544028,184077.0,2011
MITCHELL,NC,11873.570947500344,8592.0,2011
HERTFORD,NC,15079.277201362833,10081.0,2011
MOORE,NC,72133.14204382652,48650.0,2011
BRUNSWICK,NC,77046.28889681547,48482.0,2011
CHOWAN,NC,4431.67657500001,2894.0,2011
GUILFORD,NC,161952.49332972552,124379.0,2011
CLEVELAND,NC,44985.294413401614,36047.0,2011
NORTHAMPTON,NC,2660.206912500006,1419.0,2011
CABARRUS,NC,77599.59448635366,48264.0,2011
RANDOLPH,NC,55964.966869538475,35096.0,2011
BUNCOMBE,NC,124483.8015356678,87362.0,2011
CALDWELL,NC,54740.34915750209,43118.0,2011
MONTGOMERY,NC,11361.278970000205,9179.0,2011
SWAIN,NC,8959.307362500045,5060.0,2011
WILKES,NC,61976.834992500255,30433.0,2011
SAMPSON,NC,24290.23848750038,17268.0,2011
GRAHAM,NC,6635.410717725044,3282.0,2011
WASHINGTON,NC,2839.894875000005,2901.0,2011
PITT,NC,68281.88971657629,52783.0,2011
CATAWBA,NC,110501.43419681773,105990.0,2011
MADISON,NC,7462.801725000069,5028.0,2011
COLUMBUS,NC,73863.37034681429,51375.0,2011
TYRRELL,NC,1829.620912500004,1316.0,2011
WARREN,NC,1829.0935875000039,1535.0,2011
DAVIDSON,NC,71437.9928663653,46900.0,2011
BERTIE,NC,5546.976915000076,3785.0,2011
PERQUIMANS,NC,3603.317212500003,1921.0,2011
JONES,NC,2208.1371375000062,1313.0,2011
CLAY,NC,8437.038045000083,3838.0,2011
GASTON,NC,109252.24682907268,80348.0,2011
YANCEY,NC,10967.974800000076,7678.0,2011
GATES,NC,1381.507612500001,1033.0,2011
DURHAM,NC,86343.12242681331,63518.0,2011
MACON,NC,15412.908747487914,10250.0,2011
ROBESON,NC,83371.55031135374,60995.0,2011
STOKES,NC,19195.4655675002,11831.0,2011
ALLEGHANY,NC,4848.8299650000345,2931.0,2011
JACKSON,NC,22081.428979087857,14101.0,2011
NEW HANOVER,NC,109450.85394814226,83933.0,2011
PENDER,NC,17177.714295000183,10251.0,2011
FORSYTH,NC,131287.85589533582,103726.0,2011
CUMBERLAND,NC,125213.10852022836,91413.0,2011
CHEROKEE,NC,31789.245240000448,15931.0,2011
YADKIN,NC,17293.134832500047,10474.0,2011
DARE,NC,37261.35161636249,16838.0,2011
ALAMANCE,NC,54617.077481363776,42590.0,2011
BURKE,NC,74314.22753636465,49501.0,2011
MARTIN,NC,12613.403471587595,9533.0,2011
